Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,SessionDuration,TotalPagesViewed,High_Revenue
0,0.0,1,0.0,45,1165.84,0.0,0.034042553,7.198820003,0,10,2,2,5,1,1,0,1,1165.84,46,1
3,91.0,2,338.0,11,451.0,0.0,0.006666667,45.7504,0,3,2,2,1,10,0,0,1,880.0,16,1
3,62.14285714,0,0.0,23,1046.916667,0.0,0.004347826,17.37391304,0,5,2,2,7,1,1,1,1,1109.05952414,26,1
4,79.25,5,500.8,39,1080.875,0.010638298,0.024964539,20.06500939,0,11,2,5,1,2,1,0,1,1660.925,48,1
2,129.0,0,0.0,31,866.7,0.011827957,0.034101382,18.11148387,0,5,3,2,6,1,1,0,1,995.7,33,1
0,0.0,5,924.0,45,3198.186667,0.004,0.016363636,32.41773364,0,10,2,6,4,2,1,0,1,4122.186667,50,1
4,74.0,2,629.0,149,5042.458059,0.003870968,0.007285123,18.36804916,0,3,2,2,1,2,1,0,1,5745.458059,155,1
12,331.3,0,0.0,206,9997.728571,0.001439737,0.010741385,26.02377063,0,5,2,2,1,1,1,0,0,10329.028571,218,1
5,82.0,1,137.5,118,2595.095833,0.001680672,0.012371615,38.7483363,0,11,2,2,1,1,1,0,1,2814.595833,124,1
2,63.79166667,1,74.0,18,385.2916667,0.017042607,0.03754386,12.00869742,0,11,3,2,3,2,1,0,0,523.08333337,21,1
7,222.8166667,1,0.0,22,1032.75,0.0,0.019230769,16.98117776,0,11,2,2,2,10,1,1,0,1255.5666667,30,1
1,32.0,0,0.0,18,299.5,0.015789474,0.022807018,19.448,0,5,2,2,5,1,1,1,1,331.5,19,1
0,0.0,1,297.2,8,320.2666667,0.0,0.044444444,17.79528223,0,10,2,2,1,20,1,0,1,617.4666666999999,9,1
14,1097.016667,1,291.2,68,4100.255455,0.007631579,0.025614035,18.42740587,0,8,1,1,3,3,1,0,0,5488.472122000001,83,1
3,21.0,0,0.0,19,750.2083333,0.0,0.019047619,60.51988521,0,11,2,2,2,3,1,0,1,771.2083333,22,1
3,99.0,0,0.0,32,886.9583333,0.00625,0.0125,58.105625,0,5,1,1,3,4,1,0,0,985.9583333,35,1
5,115.1111111,2,146.0,89,3639.737302,0.000217391,0.021383053,5.159462207,0,5,2,2,7,3,1,0,0,3900.8484131,96,1
12,295.9619048,1,0.0,45,2033.845238,0.0,0.007154088,21.23244876,0,11,2,2,9,2,1,0,0,2329.8071428000003,58,1
2,45.0,0,0.0,22,1662.733333,0.0,0.03015873,5.997142857,1,5,2,2,4,13,1,1,0,1707.733333,24,1
4,58.0,2,28.5,82,4729.065909,0.0,0.014544651,9.055465887,0,11,2,2,1,2,1,0,1,4815.565909,88,1
3,273.66,0,0.0,24,751.6266667,0.004571429,0.024838095,14.85337253,0,7,3,2,2,1,1,1,0,1025.2866667,27,1
7,624.2,3,25.5,52,1887.158242,0.003508772,0.011497494,64.08126316,0,5,2,2,2,4,1,0,0,2536.858242,62,1
1,165.5,0,0.0,47,1708.625,0.008695652,0.01884058,5.909295033,0,12,2,2,7,2,1,0,0,1874.125,48,1
0,0.0,0,0.0,11,482.6666667,0.0,0.02,22.738,0,5,1,1,6,2,0,0,1,482.6666667,11,1
2,32.0,0,0.0,30,1407.5,0.006451613,0.02516129,15.51193548,0,5,2,2,1,13,1,0,1,1439.5,32,1
3,59.0,0,0.0,10,269.0,0.0,0.018181818,50.388,0,5,1,1,1,5,0,1,1,328.0,13,1
5,85.66666667,0,0.0,25,1194.5,0.0,0.007692308,11.51923077,0,5,2,2,1,2,0,0,1,1280.16666667,30,1
0,0.0,0,0.0,10,443.5,0.0,0.027777778,38.20940741,0,5,2,5,3,4,1,1,1,443.5,10,1
4,34.2,0,0.0,27,809.6933333,0.023214286,0.033826531,27.6509675,0,9,3,2,4,13,1,1,0,843.8933333,31,1
5,35.75,0,0.0,22,679.5,0.0,0.014666667,10.07328,0,5,2,2,8,3,1,0,0,715.25,27,1
13,110.7583333,1,3.0,34,858.9464286,0.0,0.011627907,17.78585727,0,11,2,2,5,10,1,1,0,972.7047619,48,1
5,120.0,1,0.0,27,1583.596154,0.0,0.028282828,39.63270309,0,3,2,2,4,2,1,0,0,1703.596154,33,1
9,158.3555639,3,177.8,96,4162.538005,0.012378641,0.025287479,3.582981195,0,9,3,2,5,13,1,0,0,4498.6935689,108,1
9,1294.9,1,32.66666667,37,1012.233333,0.0,0.006910299,33.31220592,0,11,2,2,1,2,1,0,0,2339.79999967,47,1
1,23.0,0,0.0,27,1058.893939,0.0,0.010493827,1.865777778,0,3,2,2,3,13,1,0,0,1081.893939,28,1
1,23.2,0,0.0,30,964.4666667,0.0,0.003571429,51.03362522,0,10,2,2,5,2,0,0,1,987.6666667,31,1
0,0.0,5,161.5,60,2789.166667,0.0,0.005026455,31.31885714,0,5,2,2,6,2,1,0,1,2950.666667,65,1
1,6.0,0,0.0,15,500.0,0.026666667,0.073333333,19.996,0,3,2,2,3,1,1,0,1,506.0,16,1
2,64.5,1,0.0,97,2696.10873,0.003436426,0.021408935,5.770973155,0,11,2,2,1,13,1,0,1,2760.60873,100,1
18,280.95,6,762.5,79,2096.911364,0.003333333,0.014008551,25.96702005,0,3,2,4,2,2,1,0,0,3140.3613640000003,103,1
4,127.0,0,0.0,32,2423.75,0.002777778,0.021296296,23.61948148,0,5,1,1,3,4,1,0,1,2550.75,36,1
0,0.0,0,0.0,4,226.8,0.04,0.06,12.83702398,0,11,1,1,6,2,1,0,1,226.8,4,1
6,46.27272727,0,0.0,113,2216.66832,0.005357143,0.014344857,8.353508036,0,5,2,2,1,1,1,0,0,2262.94104727,119,1
0,0.0,0,0.0,95,3208.208333,0.00212766,0.010851064,5.364419268,0,11,2,2,1,1,1,0,1,3208.208333,95,1
5,58.28571429,1,685.25,177,4041.734915,0.002247191,0.010759765,9.419346491,0,11,2,2,1,2,1,0,0,4785.27062929,183,1
15,238.6838095,0,0.0,33,799.1049417,0.004347826,0.017574237,19.03293603,0,9,3,2,3,2,1,1,0,1037.7887512,48,1
7,108.0,2,42.0,32,879.9166667,0.02195122,0.030226481,11.19263415,0,5,1,1,1,4,1,0,0,1029.9166667,41,1
7,164.5833333,1,28.5,115,3427.665476,0.0,0.016290123,4.970219813,0,11,2,2,4,10,1,0,1,3620.7488093,123,1
3,49.4,4,321.4,91,6418.819048,0.018181818,0.046632997,13.83791777,0,7,2,2,1,3,1,0,0,6789.6190480000005,98,1
1,22.2,0,0.0,16,694.4549784,0.0,0.001470588,54.91911804,0,9,2,2,7,2,0,0,1,716.6549784,17,1
1,16.6,0,0.0,39,581.9419883,0.0,0.000732601,68.32050059,0,8,2,2,5,2,0,0,1,598.5419883000001,40,1
2,43.5,0,0.0,26,971.6666667,0.0,0.009259259,15.1510483,0,12,2,2,3,2,1,0,1,1015.1666667,28,1
2,64.5,0,0.0,24,1151.136905,0.0,0.0186,15.27655756,0,12,2,2,3,2,1,0,1,1215.636905,26,1
10,229.0,0,0.0,27,760.7708333,0.011764706,0.012941176,41.2169154,0,11,2,2,3,10,1,0,1,989.7708333,37,1
2,19.0,0,0.0,28,1183.65,0.0,0.006896552,21.2112655,0,12,3,12,9,2,1,0,1,1202.65,30,1
5,661.0,3,373.0,36,1381.75,0.0,0.018421053,6.812105263,0,5,2,4,2,4,1,0,0,2415.75,44,1
0,0.0,0,0.0,66,1216.352121,0.0,0.0,62.853261,0,9,2,2,4,2,0,0,1,1216.352121,66,1
1,310.0,3,407.0,176,7767.32556,0.006045198,0.019212627,8.845689534,0,11,2,2,2,1,1,1,0,8484.325560000001,180,1
0,0.0,0,0.0,36,777.3333333,0.0,0.005882353,89.2954867,0,12,3,2,4,8,0,1,1,777.3333333,36,1
1,27.2,0,0.0,91,1596.412698,0.001098901,0.007912088,33.61787649,0,9,2,2,2,1,1,0,0,1623.612698,92,1
17,446.9333333,8,597.5833333,62,2350.667857,0.007452575,0.033986814,79.48403933,0,12,1,1,7,10,1,0,0,3395.1845236,87,1
4,91.0,2,39.0,16,1280.166667,0.0,0.004761905,39.81885714,0,5,2,4,4,4,0,0,1,1410.166667,22,1
7,89.5,0,0.0,26,1163.333333,0.0,0.009375,26.983125,0,5,3,2,3,4,0,0,1,1252.833333,33,1
2,31.1,3,31.2,18,792.7333333,0.013043478,0.048115942,8.611221424,0,6,2,5,3,20,1,0,0,855.0333333,23,1
14,662.5357143,2,58.0,41,854.2863248,0.01875,0.021194084,10.17225,0,5,3,2,4,4,1,1,1,1574.8220391,57,1
2,44.0,0,0.0,44,724.3166667,0.0,0.011363636,19.21218939,0,5,2,2,3,2,1,0,1,768.3166667,46,1
0,0.0,0,0.0,27,2514.25,0.0,0.006666667,31.40784,0,5,2,2,3,5,0,0,1,2514.25,27,1
0,0.0,0,0.0,7,451.0,0.0,0.033333333,49.82333333,0,3,2,2,4,1,0,0,1,451.0,7,1
0,0.0,0,0.0,12,749.8,0.0,0.015384615,23.00459544,0,7,2,2,1,4,0,0,1,749.8,12,1
5,47.07142857,0,0.0,58,1660.354762,0.003519062,0.018087558,12.59910233,0,5,2,1,1,3,1,1,0,1707.42619057,63,1
0,0.0,0,0.0,11,300.0714286,0.0,0.02,53.9892,0,3,2,2,1,11,1,1,1,300.0714286,11,1
3,25.6,0,0.0,10,327.7733333,0.0,0.013095238,11.78466261,0,7,1,1,1,5,1,0,1,353.3733333,13,1
4,136.0,0,0.0,31,1141.833333,0.0,0.006060606,10.63449802,0,3,1,1,1,1,1,0,1,1277.833333,35,1
1,22.75,0,0.0,16,461.0833333,0.0,0.011458333,17.991,0,5,2,2,1,4,1,0,0,483.8333333,17,1
4,53.0,0,0.0,70,2720.7,0.017506494,0.031513142,4.858842857,0,5,3,2,1,13,1,1,0,2773.7,74,1
5,187.2666667,2,17.0,64,2121.304304,0.003188406,0.018007866,4.873969358,0,5,3,3,3,4,1,1,0,2325.5709707,71,1
1,46.0,0,0.0,98,3098.649444,0.018814433,0.037472815,6.153201384,0,8,2,2,6,1,1,0,0,3144.649444,99,1
13,293.5785714,3,26.0,161,3457.628812,0.006140351,0.018923933,15.988034,0,11,2,5,7,2,1,1,1,3777.2073834,177,1
3,107.2083333,0,0.0,17,513.25,0.0,0.012030075,17.54619116,0,11,2,2,1,10,1,0,1,620.4583333,20,1
8,125.6309524,6,75.0,312,13379.36658,0.002769231,0.014969192,8.055833998,0,12,2,2,4,2,1,0,0,13579.9975324,326,1
3,68.0,1,103.0,10,808.5,0.0,0.015384615,35.99261538,0,3,2,2,3,7,1,1,1,979.5,14,1
6,82.01111111,2,211.6,162,6117.814359,0.0,0.003964551,22.36033441,0,9,2,2,1,6,1,0,0,6411.42547011,170,1
13,318.7202381,1,0.0,60,1205.945238,0.008823529,0.01709646,5.710061275,0,5,2,2,3,13,1,0,1,1524.6654761,74,1
5,125.75,0,0.0,44,1113.309524,0.008333333,0.015625,18.9160732,0,12,3,2,1,1,1,0,0,1239.059524,49,1
3,73.5,3,171.0,76,2208.788095,0.0,0.004756098,3.200304878,0,5,4,1,7,2,1,1,0,2453.288095,82,1
0,0.0,0,0.0,12,481.8333333,0.0,0.018181818,74.088,0,3,1,1,1,2,0,0,1,481.8333333,12,1
1,44.5,0,0.0,52,1300.041667,0.001960784,0.023193277,6.028854102,0,11,2,2,2,2,1,1,1,1344.541667,53,1
6,513.8333333,0,0.0,33,2690.333333,0.0,0.01754386,30.21878011,0,11,2,4,1,2,1,0,1,3204.1666663,39,1
4,62.0,1,87.6,88,3634.585714,0.00556391,0.035701754,1.435224011,0,10,2,2,1,3,1,0,0,3784.185714,93,1
1,7.0,0,0.0,26,933.3333333,0.008,0.028,1.84752,0,5,2,2,1,13,1,0,0,940.3333333,27,1
4,390.5,0,0.0,27,1285.583333,0.0,0.006896552,14.67222588,0,12,2,2,8,2,1,0,1,1676.083333,31,1
0,0.0,0,0.0,58,1590.42,0.010344828,0.021551724,1.023391581,0,7,3,2,8,4,1,0,1,1590.42,58,1
14,184.1556741,7,360.1666667,127,3418.696975,0.003900709,0.013700977,2.136325585,0,12,3,2,4,2,1,1,0,3963.0193158,148,1
4,130.5,2,51.0,43,2265.529221,0.004,0.004,14.792,0,5,3,2,4,2,1,0,0,2447.029221,49,1
8,268.25,0,0.0,71,2426.791667,0.002702703,0.010810811,33.86849093,0,11,2,2,1,8,1,0,1,2695.041667,79,1
4,98.0,4,216.0,17,1243.5,0.0,0.008695652,32.80852174,0,5,1,1,2,2,0,0,1,1557.5,25,1
0,0.0,0,0.0,22,355.6666667,0.047619048,0.051428571,25.194,0,5,2,2,3,4,1,0,1,355.6666667,22,1
0,0.0,0,0.0,7,276.1666667,0.025,0.05,55.31956658,0,11,2,2,1,8,1,0,0,276.1666667,7,1
5,244.5,0,0.0,21,998.4,0.004,0.008666667,41.86896,0,5,3,3,1,4,1,0,1,1242.9,26,1
5,66.96666667,2,416.0,291,12065.18135,0.00122631,0.008659512,9.013011371,0,5,2,2,1,4,1,0,0,12548.14801667,298,1
3,118.0,0,0.0,16,859.1666667,0.0,0.014814815,9.991666667,0,5,3,2,2,2,1,0,0,977.1666667,19,1
1,28.2,0,0.0,18,536.0857143,0.0,0.011111111,75.62994948,0,8,2,2,4,4,0,0,1,564.2857143,19,1
9,275.74,1,64.4,16,273.7066667,0.0,0.0084,16.37978199,0,10,2,2,1,2,1,0,0,613.8466667,26,1
1,29.5,0,0.0,26,1659.866667,0.008,0.016,21.81920724,0,11,2,5,2,1,1,0,1,1689.366667,27,1
1,10.1,0,0.0,10,256.1857143,0.0,0.007407407,46.84856664,0,8,1,1,2,2,0,1,1,266.2857143,11,1
6,333.54,0,0.0,12,568.1,0.0,0.0125,19.63031016,0,11,2,4,5,2,0,0,1,901.64,18,1
5,173.2632132,0,0.0,49,1465.555338,0.02384954,0.023755148,20.6672459,0,11,3,2,3,1,1,0,1,1638.8185512,54,1
4,72.5,0,0.0,95,2354.979058,0.00137457,0.005695387,5.214690992,0,12,3,2,1,2,1,1,0,2427.479058,99,1
8,119.0,0,0.0,31,1273.875,0.0,0.003921569,12.63441176,0,5,2,4,1,3,0,0,1,1392.875,39,1
3,55.05,0,0.0,18,4916.583333,0.013636364,0.018636364,20.08902391,0,11,2,6,5,1,1,0,1,4971.633333,21,1
0,0.0,0,0.0,17,356.0833333,0.0,0.013333333,151.5650523,0,11,2,5,5,8,0,0,1,356.0833333,17,1
2,30.0,2,33.0,162,3753.19449,0.0,0.003477932,77.10821943,0,11,2,2,1,8,0,0,1,3816.19449,166,1
1,15.0,0,0.0,18,343.8333333,0.0,0.0125,38.3399435,0,12,2,13,9,20,0,0,1,358.8333333,19,1
7,136.5,1,42.4,120,7604.397831,0.015762274,0.030675226,3.996742423,0,7,2,2,2,1,1,1,1,7783.297831,128,1
6,218.5714286,0,0.0,35,1760.613095,0.0,0.01375,16.81772593,0,11,2,2,3,2,1,0,1,1979.1845236,41,1
8,535.75,2,12.0,22,2178.672222,0.01382716,0.032020784,15.0047619,0,5,1,2,2,13,1,0,0,2726.422222,32,1
9,301.0,0,0.0,38,2621.621429,0.021212121,0.044507576,10.72117234,0,11,2,2,1,13,1,0,0,2922.621429,47,1
3,187.0,2,41.0,48,1769.697383,0.000606061,0.011616162,16.71534488,0,3,2,2,3,2,1,0,0,1997.697383,53,1
7,119.4,0,0.0,16,743.5314286,0.01,0.02,35.35631939,0,9,1,1,8,4,1,0,0,862.9314286,23,1
4,19.5,0,0.0,47,483.3,0.016326531,0.033469388,5.466387755,1,5,2,2,1,6,1,1,0,502.8,51,1
16,301.1369048,4,886.5,78,5097.41833,0.014132104,0.030390424,7.296889074,0,11,3,2,2,2,1,1,1,6285.0552348,98,1
0,0.0,0,0.0,33,1475.254167,0.0,0.015530303,9.429362483,0,11,3,2,4,2,1,1,0,1475.254167,33,1
3,136.0,0,0.0,39,1426.583333,0.0,0.020731707,3.941736143,0,11,2,2,4,2,1,0,0,1562.583333,42,1
10,586.6480186,3,263.6666667,41,1919.24523,0.014875647,0.03167916,3.485352521,0,5,1,1,8,6,1,1,0,2769.5599153000003,54,1
0,0.0,0,0.0,44,1151.116667,0.0,0.017829457,7.529302326,0,5,2,2,1,6,1,0,0,1151.116667,44,1
2,40.25,0,0.0,23,766.25,0.008333333,0.025,24.07951908,0,12,1,1,2,8,1,1,1,806.5,25,1
1,75.16666667,0,0.0,20,1173.417614,0.0,0.002,21.41943708,0,11,3,2,8,11,1,0,1,1248.58428067,21,1
6,313.0,2,0.0,49,2382.428571,0.022641509,0.048227559,5.513345912,0,5,4,2,1,4,1,1,0,2695.428571,57,1
0,0.0,0,0.0,3,139.0,0.0,0.066666667,127.3080148,0,12,2,10,1,2,1,0,1,139.0,3,1
1,180.4,1,36.2,28,1907.08,0.006666667,0.015555556,19.24405095,0,9,2,2,1,1,1,1,1,2123.68,30,1
1,16.2,0,0.0,42,1369.7,0.0,0.01969697,11.33037122,0,7,2,5,3,3,1,0,0,1385.9,43,1
0,0.0,0,0.0,47,1697.058333,0.004347826,0.019565217,1.990788672,0,12,2,2,7,1,1,0,0,1697.058333,47,1
4,60.16666667,3,164.5,159,5608.913545,0.002453988,0.018075125,2.702517858,0,12,2,2,3,1,1,0,1,5833.580211670001,166,1
5,68.8,0,0.0,33,781.5166667,0.005555556,0.008333333,22.53693712,0,7,2,2,6,2,0,1,0,850.3166666999999,38,1
6,129.75,0,0.0,42,1173.07,0.0,0.005319149,18.95323404,0,3,2,2,3,8,0,1,1,1302.82,48,1
2,112.0,4,231.875,73,2163.5,0.007692308,0.02991453,11.62573653,0,11,2,2,1,1,1,1,0,2507.375,79,1
4,176.9133333,1,40.8,72,1548.194444,0.0,0.007887882,1.891943485,0,8,2,4,3,5,1,0,1,1765.9077773,77,1
5,158.0,0,0.0,56,2220.871465,0.003389831,0.006327684,10.24598305,0,5,2,2,2,2,1,0,0,2378.871465,61,1
0,0.0,0,0.0,21,344.1714286,0.007017544,0.007017544,13.59007196,0,10,1,1,3,2,1,0,1,344.1714286,21,1
9,236.8,0,0.0,240,5523.926505,0.0,0.001197045,20.62387076,0,10,2,5,4,20,1,0,1,5760.7265050000005,249,1
0,0.0,0,0.0,9,355.1666667,0.0,0.004166667,18.02533,0,3,2,4,1,2,1,0,1,355.1666667,9,1
14,578.5,2,913.0,31,699.5,0.0,0.005896806,22.58886486,0,5,2,2,3,4,1,1,1,2191.0,47,1
0,0.0,0,0.0,34,1524.058333,0.019393939,0.025282904,11.77367361,0,3,3,2,3,1,1,0,0,1524.058333,34,1
6,202.1,0,0.0,47,3633.953333,0.00130719,0.017287582,16.14887273,0,10,4,2,8,1,1,0,0,3836.053333,53,1
1,17.1,1,31.2,45,812.2873894,0.0,0.022732152,4.395471544,0,8,2,4,3,2,1,0,1,860.5873894,47,1
0,0.0,0,0.0,14,838.55,0.0,0.016783217,55.23646154,0,5,1,1,3,4,1,0,1,838.55,14,1
6,132.0,1,5.0,30,1039.244444,0.005714286,0.017809524,3.998,0,5,3,2,4,3,1,0,1,1176.244444,37,1
2,33.5,0,0.0,23,833.6695513,0.009090909,0.012947658,29.38287135,0,12,2,2,1,2,1,0,1,867.1695513,25,1
5,106.3214286,4,189.0,37,1306.028022,0.004263566,0.010939177,33.3335814,0,5,2,4,1,3,1,0,0,1601.3494506,46,1
7,161.0,3,775.5,19,4996.666667,0.008,0.026,14.10053333,0,3,2,4,8,2,1,0,1,5933.166667,29,1
7,186.1,0,0.0,32,906.3,0.005128205,0.025641026,20.91692308,0,5,2,2,1,1,1,0,0,1092.4,39,1
9,281.75,2,144.5,116,7009.095996,0.0,0.011083789,4.947766276,0,5,6,2,2,3,1,0,0,7435.345996,127,1
1,14.0,1,19.0,49,1527.583333,0.007843137,0.017647059,8.926823529,0,5,2,2,9,3,1,0,1,1560.583333,51,1
1,5.384615385,0,0.0,36,1195.726923,0.01372549,0.02254902,19.1127451,0,5,2,2,6,4,1,1,0,1201.111538385,37,1
6,220.0,2,327.0,50,1845.166667,0.011111111,0.022376543,10.09862222,0,5,2,2,3,1,1,0,0,2392.166667,58,1
16,427.0666667,3,111.0,122,3492.316304,0.006547137,0.015792367,86.57772177,0,11,1,1,1,3,1,0,0,4030.3829707,141,1
11,251.3090909,2,1655.4,80,1249.048358,0.003571429,0.013743735,8.517221252,0,9,3,2,4,2,1,1,0,3155.7574489,93,1
7,360.75,0,0.0,264,10497.15443,0.00295026,0.012825542,8.833510027,0,11,2,2,3,2,1,0,0,10857.90443,271,1
0,0.0,0,0.0,35,888.3333333,0.005714286,0.024285714,7.609371429,0,5,2,2,6,3,1,0,1,888.3333333,35,1
5,117.8333333,0,0.0,35,502.547619,0.01025641,0.036923077,3.148615385,0,3,2,2,2,2,1,0,1,620.3809523,40,1
7,317.9142857,4,216.5666667,35,910.0809524,0.0,0.01,40.78047078,0,9,2,4,3,5,0,0,0,1444.5619048,46,1
0,0.0,0,0.0,47,3650.316667,0.0,0.003333333,97.19657367,0,11,2,2,1,10,1,0,1,3650.316667,47,1
2,13.0,0,0.0,19,637.4285714,0.00952381,0.042857143,13.1307834,0,11,2,2,1,3,1,0,0,650.4285714,21,1
0,0.0,0,0.0,31,1144.972222,0.006666667,0.008333333,77.04199767,0,12,2,2,7,2,0,0,1,1144.972222,31,1
7,63.16666667,0,0.0,105,4797.987915,0.005607477,0.013726336,8.072426168,0,5,2,2,3,1,1,0,0,4861.15458167,112,1
5,54.83333333,0,0.0,26,986.9166667,0.0,0.010985222,45.69873563,0,5,6,2,4,5,1,0,0,1041.75000003,31,1
8,172.2,0,0.0,28,682.2,0.001212121,0.007272727,13.11145455,0,5,2,2,5,13,1,0,0,854.4000000000001,36,1
5,53.3,0,0.0,4,102.2,0.0,0.025,31.44363136,0,10,2,2,6,2,1,0,1,155.5,9,1
5,56.6,0,0.0,55,1058.338095,0.0,0.007142857,37.21183634,0,11,2,2,1,3,1,0,1,1114.938095,60,1
0,0.0,0,0.0,7,578.2,0.0,0.033333333,58.488,0,5,2,5,3,6,1,1,1,578.2,7,1
7,122.0,3,40.0,111,3154.970833,0.003448276,0.014655172,2.613062787,0,12,2,2,1,1,1,1,1,3316.970833,121,1
10,511.5,4,164.0,73,2490.138095,0.0,0.010365854,30.09281343,0,3,2,2,7,2,1,0,0,3165.638095,87,1
15,189.2142857,8,261.0,97,1871.788041,0.002252252,0.010302067,2.904177177,0,5,2,2,4,2,1,0,0,2322.0023267,120,1
6,82.2,0,0.0,176,5505.401209,0.0,0.005809793,10.59423174,0,11,2,2,1,3,1,0,1,5587.601209,182,1
0,0.0,0,0.0,7,343.25,0.0,0.028571429,49.36350729,0,11,2,2,2,7,1,1,1,343.25,7,1
4,58.0,0,0.0,31,806.5,0.0,0.009375,9.7455,0,5,2,4,1,4,1,0,1,864.5,35,1
0,0.0,0,0.0,51,507.5,0.007843137,0.011671335,12.01221257,0,10,3,2,1,1,1,1,1,507.5,51,1
0,0.0,0,0.0,8,222.0,0.0,0.028571429,53.47457143,0,5,1,1,1,2,0,1,1,222.0,8,1
2,60.0,0,0.0,20,717.6166667,0.0,0.004761905,60.19477937,0,3,2,5,9,2,1,0,1,777.6166667,22,1
3,98.6,0,0.0,7,131.8,0.0,0.02,88.84365062,0,10,2,2,7,2,1,0,1,230.4,10,1
5,66.9,0,0.0,12,86.63333333,0.0,0.025,42.93595137,0,10,4,1,1,7,1,1,1,153.53333333,17,1
5,100.9166667,0,0.0,56,1432.223333,0.0,0.002185792,69.43043195,0,3,2,2,3,3,1,1,1,1533.1399997,61,1
6,161.8333333,5,858.5708333,84,2701.337954,0.010771277,0.016381748,7.477388113,0,11,1,2,1,1,1,0,1,3721.7421206,95,1
2,13.0,0,0.0,6,47.13333333,0.04,0.06,20.94544525,0,11,1,2,2,4,1,0,0,60.13333333,8,1
0,0.0,0,0.0,45,1594.283333,0.0,0.015227273,45.4316713,0,3,2,2,1,2,1,1,1,1594.283333,45,1
4,92.0,0,0.0,19,1148.838095,0.012121212,0.025289256,32.06509091,0,5,3,2,3,3,1,0,0,1240.838095,23,1
1,10.0,0,0.0,12,220.2666667,0.0,0.02,60.622383,0,11,1,1,1,8,0,1,1,230.2666667,13,1
7,81.25,0,0.0,37,1500.422543,0.014634146,0.015338753,39.03580426,0,3,2,4,1,2,1,0,0,1581.672543,44,1
2,75.05,0,0.0,106,4143.175238,0.019711538,0.03900641,4.484328486,0,8,3,2,1,1,1,0,0,4218.225238,108,1
6,86.58333333,2,160.0,41,1119.854167,0.004545455,0.012045455,27.03986205,0,11,2,2,9,8,0,1,0,1366.43750033,49,1
6,437.3913043,2,235.55,83,2503.881781,0.002197802,0.004916136,2.086218493,0,3,2,2,3,2,1,0,1,3176.8230853,91,1
1,82.0,0,0.0,59,1927.122222,0.007909605,0.023728814,23.87629104,0,5,2,2,9,13,1,0,1,2009.122222,60,1
5,59.52777778,3,124.25,156,5189.960659,0.001234568,0.008928986,20.50963783,0,11,2,2,7,1,1,0,1,5373.7384367800005,164,1
1,0.0,0,0.0,9,336.8833333,0.0,0.04,30.21969637,0,9,1,2,6,4,1,0,1,336.8833333,10,1
8,52.5,0,0.0,33,2714.958333,0.0,0.02,18.16617631,0,12,2,2,7,1,1,0,0,2767.458333,41,1
3,250.8,2,270.6,20,1424.4,0.0,0.0,31.72080812,0,11,2,2,5,5,0,0,1,1945.8,25,1
14,512.5805785,4,211.0,61,2362.724563,0.005615082,0.024507322,27.61615655,0,10,1,1,3,1,1,0,0,3086.3051415,79,1
4,31.70833333,1,4.0,51,946.3934211,0.02254902,0.035630252,10.37175846,0,11,1,1,3,2,1,0,0,982.10175443,56,1
8,57.5,0,0.0,44,845.8333333,0.004255319,0.012765957,19.29753191,0,5,2,2,1,3,1,0,1,903.3333333,52,1
2,68.54545455,3,60.0,91,2345.58914,0.002749141,0.012841597,51.27258615,0,12,2,5,7,2,1,0,0,2474.13459455,96,1
0,0.0,0,0.0,13,1496.833333,0.0,0.015384615,98.13692308,0,5,2,4,6,4,0,0,1,1496.833333,13,1
0,0.0,0,0.0,3,275.0,0.0,0.05,32.89701477,0,10,3,2,2,2,0,0,1,275.0,3,1
2,143.25,0,0.0,38,2508.413853,0.0,0.00745614,54.16451768,0,11,2,2,7,2,1,0,1,2651.663853,40,1
3,22.0,0,0.0,15,259.75,0.0,0.010416667,88.80448992,0,12,2,2,1,2,1,1,1,281.75,18,1
4,60.4,0,0.0,7,207.6,0.0,0.033333333,30.84751033,0,9,2,2,9,3,1,0,0,268.0,11,1
5,91.31666667,0,0.0,29,1352.976722,0.01125,0.024522672,7.91345877,0,11,1,1,6,1,1,0,0,1444.29338867,34,1
11,455.0666667,3,306.1,41,5194.857143,0.001754386,0.013972431,22.65941331,0,10,2,4,1,20,1,0,0,5956.0238097,55,1
3,53.0,5,9.5,218,8205.68794,0.02357037,0.039663918,1.18073661,0,11,1,1,3,3,1,0,1,8268.18794,226,1
1,22.2,0,0.0,34,606.2,0.0,0.001388889,17.92983378,0,10,2,2,7,3,0,1,0,628.4000000000001,35,1
6,174.4571429,2,24.2,107,1688.2494,0.0,0.016407828,2.385969641,0,6,2,4,1,2,1,1,0,1886.9065429,115,1
1,21.2,0,0.0,24,1123.246667,0.0,0.017391304,30.04921703,0,9,2,2,3,2,1,0,1,1144.446667,25,1
0,0.0,0,0.0,9,260.3,0.0,0.005555556,16.32244444,0,5,3,2,6,11,1,0,1,260.3,9,1
12,317.6282051,2,256.5,81,3675.940705,0.006741573,0.017420532,11.62288468,0,12,2,2,1,10,1,1,1,4250.0689101,95,1
0,0.0,0,0.0,12,680.5,0.0,0.018181818,42.422531,0,12,2,2,6,10,1,0,1,680.5,12,1
