Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,SessionDuration,TotalPagesViewed,Revenue
7,1417.8193002040025,1,12.899686415969985,32,1277.0994795963263,0.0,0.011335890061854306,60.475549356449875,0,12,2,2,1,6,0,0,0,1,2707.8184662162985,41,1
4,71.58385128854724,0,0.0,23,1248.5083562035766,0.0,0.005303976976612048,50.84843909461226,0,5,2,2,1,2,0,1,0,0,1320.0922074921239,28,1
0,2.9803425833719714,0,3.3154815090082437,18,820.8470377341796,0.0,0.011281701663085342,34.19302122510714,0,5,2,2,5,2,0,1,0,0,827.1428618265597,19,1
4,81.91412305948612,0,0.0,37,841.9539994644024,0.0007686923152973009,0.012217988707846777,46.5430863818289,0,5,2,2,1,2,0,0,0,1,923.8681225238886,42,1
0,8.954101906139222,0,1.20535987198028,55,3162.7442245305433,0.000649789704643815,0.0167527586937822,2.9180794648323656,0,11,2,2,1,1,0,0,0,1,3172.903686308663,56,1
4,385.67152543184,0,0.0,12,370.88138228726,0.016707093395963483,0.017528972678610952,10.001640291014656,0,12,2,2,3,2,0,0,0,1,756.5529077191001,17,1
0,0.0,0,0.0,11,339.0345524458074,0.07273564288730701,0.08388196516989171,0.0,0,12,2,2,1,1,0,0,0,1,339.0345524458074,11,1
10,532.0494425845646,9,892.6954821506183,191,7675.401323692089,0.00758579595368124,0.02220310314046847,3.109639725380034,0,11,2,2,4,2,0,0,0,1,9100.146248427272,210,1
13,281.870329285062,3,877.6798978883616,83,5120.416241775175,0.012671430168577458,0.028107839988610484,6.702704240588918,0,11,2,2,2,2,0,0,0,1,6279.966468948598,101,1
0,14.7153511128294,4,106.60786788832716,31,2727.731919395287,0.0101421588272837,0.025798855679984627,20.502043484391436,0,11,2,2,2,2,0,0,0,1,2849.055138396444,36,1
0,42.86896051129207,0,0.0,2,691.7711096132252,0.0016911108493283204,0.0184181746816829,0.38749462128394724,0,11,1,2,6,8,0,1,0,0,734.6400701245173,3,1
4,133.55906744982548,0,14.884745152086975,13,393.08461148391086,0.014202993332500913,0.03102091418468502,55.64685700993454,0,9,1,1,1,2,0,0,0,1,541.5284240858233,18,1
0,4.637053011867092,0,0.0,27,1000.3990378367803,0.005926866528470889,0.03331160004488674,10.200242479866267,0,11,2,2,1,2,1,1,0,0,1005.0360908486474,27,1
2,107.39767099652963,0,0.0,31,1559.7308869562355,0.004100918380216981,0.010340333858719367,39.11960982541097,0,11,2,2,2,2,0,0,0,1,1667.128557952765,34,1
0,0.0,0,0.0,10,266.84551812137533,0.0,0.005469206819870587,24.133466827716965,0,5,3,2,4,1,0,0,0,1,266.84551812137533,10,1
3,152.0871707641335,0,21.117247270951758,19,772.2042877875351,0.004022332733067964,0.02233038002926252,23.399721654144294,0,5,2,2,3,2,0,0,0,1,945.4087058226204,23,1
0,0.0,0,0.0,8,846.0732137627015,0.0,0.02511621470723568,33.03120902944851,0,5,2,2,1,2,0,0,0,1,846.0732137627015,8,1
10,551.076662735656,2,591.877893549894,515,20312.099050989844,0.006923525772775281,0.018163466889882504,6.3049701870126675,0,11,2,2,3,2,0,0,0,1,21455.053607275397,528,1
4,126.11864668244175,0,0.0,52,2040.6018324944127,0.00015809497399241857,0.01666422957153464,4.987197003562119,0,11,2,2,3,2,0,0,0,1,2166.7204791768545,57,1
4,76.68063614499233,0,0.0,28,2192.7639189006018,0.0,0.009363986878871036,40.38875249721646,0,9,2,2,2,2,0,0,0,1,2269.444555045594,32,1
3,22.885764355134782,0,4.056850731608742,15,271.6849406770152,0.002313272892295562,0.018128973359004333,10.590275140180658,0,5,2,2,3,1,0,0,0,1,298.6275557637588,19,1
1,28.43493612936939,0,7.745473102133232,120,4833.548315803472,0.008512348581651718,0.0215864475211804,6.297424203159425,0,11,2,2,1,1,0,0,0,1,4869.728725034975,122,1
5,83.4359361289818,0,0.0,11,162.64637853727442,0.01998527867866222,0.04140289420496179,14.88852082870367,0,10,1,2,2,4,0,0,0,1,246.0823146662562,17,1
1,10.927064183378882,0,0.0,39,1883.9640460922535,0.008658434765384462,0.028439078629540846,9.17703415092686,0,11,1,1,1,10,1,0,0,1,1894.8911102756324,40,1
7,87.50160241694458,0,0.0,31,496.5836483749169,0.005405661263712707,0.012613897247235831,3.88942032248026,0,3,2,2,1,2,0,0,0,1,584.0852507918615,39,1
2,1651.7554991870124,4,62.394740386696185,18,1363.2294353901877,0.00045175684490943516,0.017628470950007545,40.315429699359015,0,11,2,2,1,8,0,0,0,1,3077.3796749638964,24,1
6,1606.9593876281879,2,125.91997901491101,14,1657.629169763966,0.0,0.028943007314441722,7.737509888918979,0,12,1,1,3,4,0,0,0,1,3390.508536407065,24,1
10,182.7786891147045,1,10.552677226196444,80,2367.9454495735863,0.003904239996722238,0.016043665215975233,12.642170091483434,0,11,4,2,3,2,0,0,0,1,2561.2768159144875,91,1
4,292.7709541928355,1,192.63062621076162,55,1947.7725485234778,0.0018662835091010886,0.02113118090027808,14.848510599860589,0,5,3,2,3,2,1,0,0,1,2433.174128927075,60,1
4,307.03428341075215,0,0.0,26,874.7166521408981,0.0,0.008145808858954499,43.90944985961654,0,5,2,2,1,4,1,1,0,0,1181.7509355516504,30,1
0,3.5090836240451906,0,0.0,3,11.606968908496873,0.043440884723562584,0.09832655103814307,0.0,0,10,2,2,1,20,0,0,0,1,15.116052532542064,3,1
6,138.39943763179633,1,74.51250372332417,143,3710.8539459692447,0.008527905993936668,0.016722098801411844,61.77043046230709,0,11,2,2,3,3,0,0,0,1,3923.7658873243654,150,1
1,70.18850166346763,0,0.0,11,370.64862345560886,0.0,0.03341559316232284,55.295335586423626,0,11,1,1,1,2,0,0,0,1,440.83712511907646,12,1
0,0.0,0,0.0,24,608.663258605469,0.0,0.00852036634387539,14.38744943632824,0,11,2,1,1,2,1,0,0,1,608.663258605469,24,1
0,0.9299328003034901,0,0.0,20,1000.8475095254103,0.0,0.007721444503663169,47.71745855050151,0,12,2,2,3,2,0,0,0,1,1001.7774423257138,20,1
2,131.78445434575187,4,170.41900342135634,67,2691.854628835212,0.0009709583278534699,0.019760130511039635,28.2856727426585,0,11,2,2,6,2,0,0,0,1,2994.05808660232,74,1
5,71.20049945387542,1,88.79742103756782,41,2074.6322223759726,0.009491080544272362,0.023316028071385587,9.745064608298561,0,11,1,1,1,2,0,0,0,1,2234.6301428674155,48,1
5,244.9440760770534,0,0.0,23,1001.7869334909066,0.005015919529769607,0.009824815813077606,39.599699173367064,0,11,3,2,7,2,0,0,0,1,1246.7310095679602,28,1
0,17.826012104498048,0,0.0,15,453.8557457836173,0.0,0.02160703150393138,10.391079554056777,0,5,2,2,3,2,0,0,0,1,471.6817578881153,16,1
6,92.53991371545149,0,0.0,13,166.86003663264592,0.016438594311583433,0.04477717047540746,8.27574171390681,0,10,1,1,1,3,1,0,0,1,259.3999503480974,20,1
6,122.32393407472951,1,21.937936835366667,23,883.570249119805,0.008284144069001744,0.016302380653219484,31.829026225784332,0,5,3,2,6,4,0,0,0,1,1027.8321200299013,31,1
0,0.0,0,0.0,13,552.9197215598742,0.03392168043752134,0.019385752042059404,46.333832402010636,0,12,2,2,1,2,0,1,0,0,552.9197215598742,13,1
12,238.9023643342257,0,0.0,60,3786.4404663264313,0.005832859557665163,0.02399400717053476,22.216873000025714,0,11,2,2,1,3,1,0,0,1,4025.3428306606565,72,1
0,0.0,0,0.0,5,264.9282164607988,0.0,0.02004478803301393,32.1144718170669,0,11,1,1,1,2,0,0,0,1,264.9282164607988,5,1
2,36.483084237306954,1,241.8693680107311,39,1877.514520475775,0.013828987231989349,0.03678408428352622,25.127909096272333,0,5,2,2,2,2,0,0,0,1,2155.8669727238134,43,1
5,130.98332366111066,0,0.0,185,7177.6889828027215,0.0018070677596614519,0.014911495430152669,32.04596019916345,0,11,2,2,3,13,0,0,0,1,7308.672306463832,190,1
3,64.2490559423324,0,0.0,20,780.2404069354221,0.00448475900588371,0.03674407674035328,0.0,0,11,2,2,6,2,0,0,0,1,844.4894628777545,23,1
0,0.0,0,0.0,29,2194.515886012832,0.0,0.020445768593614633,7.626984885768868,0,11,2,2,1,2,0,0,0,1,2194.515886012832,30,1
4,69.9668092187955,0,0.0,20,1180.8411240201838,0.0,0.00900977817960323,29.423787363325296,0,5,2,2,1,4,0,0,0,1,1250.8079332389793,24,1
0,0.0,0,0.0,29,2194.2384413599043,0.00025875552739633136,0.021029876331659057,7.851561033726952,0,11,2,2,3,2,0,0,0,1,2194.2384413599043,30,1
10,186.78808180643583,1,16.434810162612205,235,9989.35475409864,0.004095889530514963,0.0193511456650235,0.9602863898875311,0,11,2,2,1,2,0,0,0,1,10192.577646067688,246,1
8,471.1145001101559,0,85.9356060885384,113,3769.161986515779,0.00010136615134884768,0.0018257351772727553,42.04361071853544,0,12,2,2,1,2,0,0,0,1,4326.212092714473,122,1
10,1294.041482698939,2,422.1417939352459,31,1181.1317150803013,0.006574346785600236,0.017683689379937903,32.10201439020729,0,11,2,2,1,4,0,0,0,1,2897.314991714486,44,1
5,85.86021360927427,0,9.725767422617356,53,2179.9351013615224,0.0016540422771614705,0.014164481141168597,36.40494137256439,0,11,1,2,1,2,1,0,0,1,2275.521082393414,60,1
9,850.0922496313226,1,126.29689706107274,32,665.3492110388913,0.0,0.006436723992724195,20.021130294953906,0,11,2,5,9,2,0,0,0,1,1641.7383577312867,43,1
1,1.2429099880302372,0,0.0,19,2264.230054061243,0.0,0.023444177053736966,8.661836331998135,0,11,2,2,3,2,0,0,0,1,2265.4729640492733,20,1
1,13.595492292149999,0,1.1474975400478715,30,1279.375621515068,0.0,0.005287880391533403,79.14188916096715,0,11,2,2,1,2,0,1,0,0,1294.1186113472656,31,1
0,0.0,0,0.0,20,2217.3654707288033,0.0,0.0038344466122373993,93.37751975153216,0,11,2,2,2,2,0,0,0,1,2217.3654707288033,20,1
2,66.28039205636233,0,6.653869112141994,9,270.43426116850435,0.0,0.026934983531083322,33.78580111507683,0,10,2,2,1,2,0,0,0,1,343.3685223370087,13,1
0,0.0,0,0.0,10,483.1562470085162,0.0,0.0210397377350067,37.33587413541045,0,5,2,2,1,2,0,0,0,1,483.1562470085162,10,1
0,0.7991329242900715,0,0.0,32,887.4454078374458,0.004192127972863394,0.02743573536183368,10.256133922688454,0,5,2,2,3,2,0,0,0,1,888.244540761736,32,1
0,2.6983592536615055,0,0.0,24,881.0987796806888,0.0,0.03499392306177005,19.121816956141025,0,12,2,2,1,2,0,0,0,1,883.7971389343503,25,1
0,0.0,0,0.0,10,404.98570599265446,0.0,0.02181870209291618,103.25097912481192,0,5,2,5,1,8,0,1,0,0,404.98570599265446,10,1
7,175.64608284248976,1,133.75299410987708,25,700.6794707729258,0.004352556166333652,0.014763537518403938,24.21014154093275,0,11,3,2,1,2,0,0,0,1,1010.0785477252928,33,1
3,203.69953445288934,0,0.0,17,574.1552926860601,0.0,0.010333361943899331,9.060708997885152,0,11,3,2,1,1,0,0,0,1,777.8548271389494,20,1
4,147.29502899099649,0,10.65458181579749,25,832.6076682476308,0.007379627087535785,0.012783856125253183,18.997467280684482,0,12,2,2,1,1,0,0,0,1,990.5572790544248,30,1
3,250.27851982340354,0,26.52886335156623,11,375.6495573323507,0.0,0.009615569532572754,13.127496428526872,0,5,1,2,1,2,0,0,0,1,652.4569405073205,15,1
3,195.93504945917766,1,24.483762364794416,129,5033.448840455173,0.0022743823044210822,0.010299813911585444,33.801330784160896,0,11,2,2,1,1,0,0,0,1,5253.867652279145,133,1
0,0.0,0,0.7354989390430979,18,1336.502493627026,0.0005003394568438829,0.014999738579600738,51.15928834341417,0,5,2,2,7,2,0,1,0,0,1337.2379925660691,18,1
4,948.0093778344935,0,0.5044605913408491,15,1936.3315295567095,0.0003133295535724459,0.0142491225460788,98.6578467052094,0,12,1,1,3,6,0,0,0,1,2884.845367982544,20,1
4,44.15619781405304,0,0.0,36,840.0197852489957,0.005263158,0.015056707028420973,36.46796476255458,0,5,2,2,1,2,0,0,0,1,884.1759830630488,40,1
4,48.88961663709837,0,0.0,2,26.0,0.0,0.03691612190464747,0.0,0,12,2,2,1,3,0,0,0,1,74.88961663709837,6,1
0,0.0,0,0.0,18,1154.4821934293134,0.0024478255519332194,0.014565712196180636,41.32931630901467,0,12,2,2,1,2,0,0,0,1,1154.4821934293134,18,1
2,67.69721937823981,0,0.0,36,769.6797116287445,0.0,0.004356998039434139,48.04563820618445,0,5,2,2,1,2,1,1,0,0,837.3769310069843,39,1
3,275.3121982499122,0,0.0,10,386.62064594214047,0.0,0.007477499555004503,18.880294699754142,0,5,3,2,1,3,0,0,0,1,661.9328441920527,13,1
5,70.79342618278743,0,38.79110007927582,156,3027.6356609782333,0.0,0.004349943457800348,22.19534826965681,0,11,2,2,3,1,0,0,0,1,3137.2201872402966,162,1
8,211.2024803257561,0,0.0,37,1330.0588381805371,0.0018454502699638258,0.02274169640923448,15.193509034208617,0,3,2,2,3,2,1,0,0,1,1541.2613185062933,46,1
6,150.0210298986892,0,0.0,74,1705.6135863734448,0.0019494935947861009,0.01868999638804022,8.06781218728556,0,3,2,2,1,2,0,0,0,1,1855.634616272134,80,1
7,126.77221663715436,0,0.0,57,969.1471112933123,0.0036604656478285242,0.012583513740568049,29.359018019016826,0,5,2,2,3,2,0,0,0,1,1095.9193279304666,65,1
2,133.89707216459752,0,0.0,18,757.1473043246204,0.0,0.011012107437700432,42.263121603960705,0,5,1,2,3,2,0,0,0,1,891.044376489218,22,1
0,2.1118077219834923,0,0.0,27,889.8225551128163,0.0,0.02759104426730889,22.461028318201052,0,12,2,2,1,2,0,0,0,1,891.9343628347998,27,1
1,44.573497153507084,1,70.15059870021577,78,4871.747811556683,0.00974219062733354,0.02367414124138477,24.589197510913486,0,11,2,2,7,1,0,0,0,1,4986.471907410406,80,1
5,147.57834269465383,0,50.31873825668272,20,1763.6078986409564,0.0,0.013078386259060666,29.26531742890864,0,11,2,2,6,2,0,0,0,1,1961.504979592293,26,1
3,224.8009572541925,2,64.9838647247562,50,2947.892241490008,0.00799943979051914,0.020052128282143294,43.72342525695566,0,11,2,2,1,1,0,0,0,1,3237.677063468957,57,1
0,0.0,0,0.0,9,317.13625194692304,0.006432359778447633,0.022319850017269285,19.246937383125008,0,5,3,2,1,6,0,1,0,0,317.13625194692304,9,1
0,2.392569828127524,0,0.0,49,937.1665920848787,0.0,0.00642898899154992,22.82439969853225,0,5,2,2,1,2,0,0,0,1,939.5591619130063,49,1
0,0.0,0,0.0,12,971.9420690639337,0.0,0.010769272048232414,82.46955800777478,0,5,2,2,1,2,0,1,0,0,971.9420690639337,12,1
5,400.0275174201369,0,0.0,20,989.8397823169961,0.0,0.012549681367071767,21.197157414501017,0,11,2,2,1,2,0,1,0,0,1389.867299737133,25,1
6,129.78996766707724,1,59.434747055313196,25,1715.7616876204665,0.0,0.012386535040662687,21.117457616043144,0,3,2,2,6,2,0,0,0,1,1904.986402342857,34,1
7,144.04400523988065,0,0.0,56,3972.440183430298,0.005549730338472731,0.010685371925144214,20.14889145166646,0,11,2,2,3,2,0,0,0,1,4116.484188670179,63,1
0,12.525205419261628,0,0.0,61,1296.357110690535,0.005030884535199882,0.01598228089639384,9.48918320465228,0,11,2,2,1,1,0,0,0,1,1308.8823161097966,62,1
4,81.36628146823875,0,0.0,130,6056.979879439461,0.0006548156851284362,0.006327231574660492,22.37710823752829,0,11,2,2,1,2,0,0,0,1,6138.346160907699,134,1
0,0.0,0,0.0,16,795.2839636557902,0.0,0.013055559338465196,18.96530599170528,0,5,2,2,3,2,0,0,0,1,795.2839636557902,16,1
9,240.01748978682173,3,139.7459636737963,175,8241.495034146286,0.0057208437246304995,0.01948740440722122,3.088036033381671,0,11,2,2,3,2,0,0,0,1,8621.258487606903,188,1
5,70.46207907581557,0,0.0,4,70.8765987377673,0.007044072936923655,0.030412862680727605,17.84151020535575,0,10,2,2,6,2,0,0,0,1,141.33867781358288,10,1
4,314.1299426560556,3,412.2232850693786,86,5511.4248690486165,0.008757873102034033,0.01566073152371811,4.993778693453529,0,12,2,2,1,1,0,0,0,1,6237.778096774051,94,1
5,703.0712643665707,1,357.255581095094,5,169.35664538036897,0.0,0.015370757572515121,4.4438372816716605,0,5,2,1,8,2,0,0,0,1,1229.6834908420337,13,1
7,172.15615599374115,2,23.01161151814897,43,2203.3386707194377,0.004855522191801995,0.016637219166499125,0.9922421325252211,0,11,2,2,3,2,1,0,0,1,2398.5064382313276,53,1
1,31.419492524890302,0,0.0,229,8444.380054528916,0.004796666164199187,0.017466027533263956,1.8910106918654632,0,11,2,2,1,2,0,0,0,1,8475.799547053806,231,1
0,0.0,0,6.564811833599993,12,499.5310848690286,0.0,0.022084067352965267,40.5750322430102,0,5,2,2,1,2,0,0,0,1,506.0958967026286,12,1
6,259.86400994056,2,277.11838610153103,34,1370.1971159921036,0.0,0.0034925384381221947,22.0877609465394,0,10,1,2,7,2,0,0,0,1,1907.1795120341947,42,1
2,31.813926883644477,0,0.0,84,2534.4418763939793,0.0031213120377916606,0.01408951035355762,13.049132202346968,0,11,2,2,1,3,0,0,0,1,2566.2558032776237,86,1
0,29.851517689805057,0,0.40276290533614334,31,1472.1121335998625,0.00018265892951065322,0.013173063145368813,0.0,0,11,2,2,1,2,0,0,0,1,1502.3664141950037,32,1
2,26.735252458382906,2,815.6606971145791,27,655.0007511137609,0.0,0.011275500468577474,63.559895863686066,0,12,2,2,1,2,0,0,0,1,1497.3967006867229,33,1
2,47.082305027738286,0,20.300217850534292,19,207.6009703558244,0.0,0.015096730915598247,53.08551317901892,0,10,2,2,1,4,0,0,0,1,274.98349323409695,23,1
5,553.4761645767389,0,258.1092168336556,450,14003.645556595518,0.0010980979439357999,0.005845573747308025,11.590254535418794,0,11,2,2,3,2,0,0,0,1,14815.230938005914,457,1
1,83.75671301542576,0,0.0,11,351.29908700110934,0.0,0.0068448991773643175,36.80653971140957,0,12,2,2,1,2,0,1,0,0,435.05580001653516,12,1
0,36.23732100749757,0,0.0,133,3612.346428342247,0.001319770567895283,0.009295906851666905,37.30628442845184,0,11,2,2,1,2,0,0,0,1,3648.5837493497443,133,1
6,392.24943564484244,0,0.0,11,353.92578081936756,0.0119598524264662,0.01943917820398973,8.174221026319383,0,10,2,2,3,2,0,0,0,1,746.17521646421,17,1
1,33.04887609771677,1,11.282976141746353,1,6.637044789262561,0.0,0.04896788067406502,0.0,0,9,1,1,1,5,0,1,0,0,50.96889702872569,3,1
4,100.52051357213713,0,0.0,57,3108.064975425759,0.00010272259463995559,0.00892142121895483,21.61688687428786,0,5,2,2,1,2,0,0,0,1,3208.585488997896,62,1
1,19.97371953048726,0,55.39920781113035,70,3769.6274155203887,0.01247088591247036,0.03438243357309827,0.8918219769091094,0,11,2,2,3,1,0,0,0,1,3845.000342862006,72,1
7,155.6263554022546,2,30.86831175604953,30,1352.6567101769301,0.0,0.01985043787503185,19.530462990030507,0,11,2,2,6,2,1,0,0,1,1539.1513773352342,40,1
1,75.52331462036058,0,0.0,88,3377.6308126009444,0.0014160180018415894,0.01720975619957222,1.1981257559424454,0,11,2,2,3,2,0,0,0,1,3453.1541272213053,89,1
3,122.69198551572256,0,0.0,14,555.3114527104481,0.007979337999421509,0.015930378063641212,21.216867899350234,0,5,2,2,6,2,0,0,0,1,678.0034382261706,17,1
0,0.3083126839752779,0,0.0,38,2035.036650184777,0.005006582642498043,0.016123577462317993,0.21076992918607104,0,11,2,2,1,3,0,0,0,1,2035.3449628687522,38,1
0,7.958965082491537,0,1.8404217527319993,37,2594.754568017667,0.005586459822350728,0.0118580654184143,166.82008934071735,0,11,4,2,1,2,0,0,0,1,2604.553954852891,38,1
2,137.91994925373518,0,0.0,17,756.2047461699412,0.0,0.011558485741957,40.554694949108544,0,5,1,2,1,2,0,0,0,1,894.1246954236765,20,1
0,0.0,0,0.0,9,428.59844408103083,0.0,0.02484142418562437,13.838172466521304,0,12,1,1,2,2,0,1,0,0,428.59844408103083,9,1
7,123.42281051454114,3,314.5196066519551,27,695.2943249768808,0.003978403065525885,0.015915004609517953,58.629411765911655,0,11,2,2,1,2,0,0,0,1,1133.2367421433771,38,1
7,309.48479025606247,3,385.27292616571816,30,1309.9810594027379,0.013026763032313909,0.013207977111611051,42.33276852335669,0,11,2,2,1,2,0,0,0,1,2004.7387758245186,41,1
1,26.235858396207085,0,0.0,84,5305.864179397721,0.014263787084101991,0.016857574609347937,29.69913987797668,0,11,2,2,1,2,0,0,0,1,5332.100037793929,85,1
4,305.2127924480156,0,21.60287273294134,50,2041.0199506790163,0.006557917436168877,0.010817730145502325,9.534831847423392,0,11,2,1,6,20,0,0,0,1,2367.835615859973,56,1
4,95.86248024650577,0,0.0,29,1150.6083647334435,0.0,0.008816877184405006,36.56884190425025,0,11,2,2,1,2,0,0,0,1,1246.470844979949,33,1
0,0.0,0,0.0,9,339.845450768545,0.00898535196954113,0.03170676023000609,48.958027978462795,0,5,2,2,4,1,0,0,0,1,339.845450768545,9,1
3,99.57681411241057,0,0.0,27,1230.054883025569,0.0,0.007198295210872746,36.69967217965526,0,3,2,2,1,2,0,1,0,0,1329.6316971379797,30,1
0,5.519067851180168,1,21.939147401086533,61,3544.8687420407323,0.003334640059401055,0.022114636900234946,19.01212950063269,0,11,2,2,1,2,0,0,0,1,3572.326957292999,62,1
8,217.9845786457131,0,0.0,37,1322.9561039732553,0.0029046227071134138,0.022856266548548103,11.275121544757273,0,3,2,2,3,2,1,0,0,1,1540.9406826189684,46,1
3,112.00188964681935,0,0.0,25,508.42153257707025,0.0046272639295135394,0.023260758080328146,11.05060614964107,0,3,2,2,1,2,0,0,0,1,620.4234222238896,29,1
0,7.017439145449336,4,135.323105292962,46,2759.8697375943366,0.00483658064481348,0.014932372742567184,26.16054790266753,0,11,2,2,9,2,0,0,0,1,2902.210282032748,51,1
2,213.27201759885497,2,83.20001260635776,65,2626.5359322692566,0.017138500541623924,0.04111299584627619,22.98499408289364,0,11,2,2,6,2,0,0,0,1,2923.0079624744694,70,1
0,0.0,0,0.0,22,682.2326566352526,0.009035285387375493,0.024488670352949188,14.49968738309935,0,11,1,1,1,1,1,0,0,1,682.2326566352526,22,1
11,133.81667040198096,1,87.10105303933041,160,5416.473512400151,0.004391195818949078,0.014910998260898794,13.47769258148007,0,11,2,2,3,10,0,0,0,1,5637.391235841462,173,1
1,22.565201175049516,0,0.0,12,239.21274683762059,0.002485659268821213,0.013181165755382484,34.06246732218785,0,10,2,2,1,4,0,0,0,1,261.7779480126701,14,1
1,40.11722565124002,3,103.39998851690582,38,2724.883763071687,0.008783419633386134,0.024637502628981792,18.2374324972159,0,11,2,2,1,2,0,0,0,1,2868.400977239833,43,1
5,80.95353263026703,0,9.30607635486055,175,5511.257097768911,0.00013882674590827686,0.006503666046259663,10.147782548774437,0,11,2,2,4,10,0,0,0,1,5601.51670675404,181,1
0,0.6894624917558227,0,0.0,33,896.673512389833,0.010605945498066474,0.016930480780332234,8.080267575679343,0,5,2,2,1,3,0,0,0,1,897.3629748815888,33,1
0,51.80881006807537,0,0.0,13,545.741705465291,0.0,0.009069786562932223,107.33798220539342,0,7,2,1,1,2,0,1,0,0,597.5505155333664,14,1
3,62.31966283629108,0,0.0,34,1047.5060192219591,0.0019802237826183396,0.008631136181538011,19.11167331667013,0,12,2,2,1,3,0,0,0,1,1109.82568205825,37,1
5,430.17425530922895,0,0.0,27,363.4359666113811,0.006082173931192467,0.015240592439718495,10.809814981542152,0,12,2,2,3,2,0,0,0,1,793.61022192061,33,1
3,90.97085721193169,0,0.0,1,12.657855969054603,0.0,0.02989668576954535,0.0,0,11,3,2,3,2,0,1,0,0,103.62871318098628,4,1
5,74.97686886310375,1,88.24087742169496,56,2040.712950848798,0.008981390904684007,0.015484476580245453,15.263079314564457,0,3,2,2,8,2,0,0,0,1,2203.930697133597,62,1
2,46.77365779079548,0,2.5012782944804917,40,1525.023456135977,0.0,0.008240865018895566,105.6856421796138,0,5,2,2,1,2,1,0,0,1,1574.298392221253,43,1
6,89.46951781372493,0,1.2620690648828008,164,5477.85369231526,0.0009916255856591378,0.00778646576252448,9.816593910024466,0,11,2,2,1,1,0,0,0,1,5568.585279193868,171,1
0,0.0,0,40.24768522707198,13,945.3787030697478,0.0,0.016261690838220252,67.47044485915072,0,3,2,2,1,2,0,0,0,1,985.6263882968198,13,1
8,1577.66482346654,1,11.612552248856273,37,1615.8594124072963,0.0036315911930737224,0.016180773880730755,18.249100669274444,0,12,2,2,3,20,0,0,0,1,3205.136788122693,47,1
13,518.9637282396525,6,1391.4230201781854,345,13158.037512234252,0.0051576226926669565,0.01538416433764272,3.2633679423980704,0,11,2,2,1,2,0,0,0,1,15068.42426065209,364,1
2,27.199948460897858,0,0.0,28,1234.214879142589,0.0,0.013924313327073362,12.670563369308713,0,11,2,2,1,2,0,1,0,0,1261.4148276034869,30,1
0,2.099170165334871,0,0.0,9,529.906362065766,0.009329645295886658,0.05166205635746205,30.06924290971692,0,3,2,2,3,1,0,0,0,1,532.0055322311009,9,1
5,98.52471483884055,0,0.0,29,1188.249384371741,0.0,0.007000114591985827,13.687550742934729,0,5,2,2,3,4,0,1,0,0,1286.7740992105814,35,1
9,107.44531616073604,2,62.25614909914732,129,5391.438272707368,0.010477408749516918,0.026355024083441165,10.947411359944827,0,11,2,2,1,3,0,0,0,1,5561.139737967251,141,1
1,21.331579935647643,0,0.0,23,1198.7585705648755,0.0,0.018126644402993636,20.43567069496914,0,5,2,2,1,2,0,0,0,1,1220.0901505005231,25,1
0,0.0,0,0.0,12,313.9768572914457,0.01285811578491754,0.01857175289499522,14.053465044892453,0,5,3,2,1,3,0,1,0,0,313.9768572914457,12,1
0,4.991547053193528,0,0.0,18,340.9740901518476,0.005649247083052503,0.008202586795934063,13.238049080281229,0,5,1,1,1,2,0,0,0,1,345.96563720504116,19,1
0,0.0,0,0.0,10,415.6180391030078,0.0,0.020821974641465027,36.51887008217807,0,12,1,2,2,2,0,1,0,0,415.6180391030078,10,1
4,304.6494989790475,0,0.0,9,371.4212816390184,0.0,0.010846488633071692,16.349658362817095,0,10,2,2,3,2,0,0,0,1,676.0707806180659,14,1
9,287.02418928524577,0,0.0,35,660.4322764583915,0.0,0.025726538394502542,21.8762988663582,0,11,2,2,3,2,0,0,0,1,947.4564657436372,45,1
0,0.0,0,0.0,17,497.46154251696083,0.022589755146906237,0.03188786203857318,35.701263831798954,0,3,1,1,1,2,0,0,0,1,497.46154251696083,18,1
14,343.7721587042329,3,182.30205974797133,235,9863.419884756915,0.004959098844644218,0.016544667260923948,6.0963496969971676,0,11,2,2,1,2,0,0,0,1,10389.494103209121,252,1
2,44.45900554440095,0,0.0,29,1410.2206960402223,0.0039756403925826885,0.020302193954628598,17.63896662751138,0,11,2,2,1,13,0,0,0,1,1454.6797015846232,32,1
2,17.032646458246102,0,10.182222116597686,190,7016.53835152676,0.0029120525009065893,0.01741372334395416,22.44662462530549,0,11,2,2,7,3,0,0,0,1,7043.753220101604,193,1
0,3.0267640473984447,0,0.0,21,561.8748679420551,0.0,0.009218743473881612,81.08608182416185,0,8,2,2,5,2,0,1,0,0,564.9016319894534,21,1
1,22.46892195573945,0,0.0,81,2927.542639424177,0.003447442846446267,0.018269415118703412,1.601603090247817,0,11,2,2,1,2,0,0,0,1,2950.0115613799167,82,1
1,16.571783856617937,0,14.346295878500877,48,1527.1138805545402,0.005922103369348302,0.014888127656794956,33.00121818530877,0,5,2,2,3,2,0,0,0,1,1558.031960289659,50,1
